,date,WV,IA,MT,IN,GA,UT,LA,MD,OR,RI,DC,VA,MS,NM,KY,OK,NV,TX,NH,TN,VT,OH,CA,CO,ID,DE,HI,MI,SC,CT,ND,AR,AL,WY,NJ,IL,AZ,WA,KS,FL,NC,MO,ME,AK,NY,MN,MA,WI,SD,PA,NE
10,1997-11-01,63134.35485521547,90156.58306416002,158226.75387731713,86350.8446421188,98624.24866110118,189490.02407198123,100979.23685000486,166554.0572389538,150609.87066846687,142363.0917121049,221488.04283911563,151058.15715391526,68077.04164498836,148459.74871575827,79083.41539585665,56380.47595082671,192936.61388053617,130641.96095189455,123592.91397781078,84439.04721432588,114212.97894059865,97873.17376291842,212256.96901125173,171785.43422689024,135921.71408803793,152739.4625695437,275212.6382566854,117960.28779704054,110135.59563617017,168808.07307916757,382558.45624700055,63034.66261260178,93897.61871836343,127313.1685180248,193810.879594291,143493.8232247047,132253.07501984164,167620.6251333306,132714.5165427303,125624.54586061586,114878.90182861422,115034.2476107379,119207.72149685108,171090.6277141643,128763.27952741233,127572.21035003982,197408.56051554557,135834.91029671347,45734.35900971945,109712.42154536016,117942.79030553797
11,1997-12-01,63276.42073094155,90360.88816474525,158692.39934017687,86829.42334055569,98922.77572489007,189760.100070335,101452.61213364014,166842.2922926528,151094.47453282657,142732.17399900107,222241.0478887468,151294.00078551768,68174.05801133756,148895.58190439202,79150.29074352351,56567.35118514591,193368.33341410148,131046.40033223425,124215.83921520288,84685.82198787572,114220.26446639275,98180.70963384969,213796.22729122872,172444.37466532158,136158.63339864856,153154.33573145015,275380.7125891898,118463.91290117125,110512.79881656382,169239.8550003257,379895.76633760554,63214.93670473506,94309.06230379341,127550.76070177367,194386.8805431601,143557.56085100136,132757.04342666932,168368.99273115883,132931.66525451446,126017.35687875959,115262.0734118098,115227.87404251189,119564.17433136387,171919.13938956588,129146.75100953293,128135.83635932868,198708.05460832673,136185.83455309182,46087.42426339981,109953.44832562772,117783.1489191006
12,1998-01-01,63423.222135858494,90572.00343534998,159173.56631846525,87323.95466227378,99231.25369080527,190039.17860196726,101941.76659339659,167140.13518147508,151595.2318593316,143113.5590287938,223019.15310669903,151537.7058715069,68274.30825656507,149345.9428659802,79219.39526944593,56760.45559394242,193814.4435987856,131464.3210252519,124859.52862717473,84940.82258721057,114227.79284304664,98498.49670047867,215386.79418053824,173125.279785034,136403.45001961285,153583.03799875345,275554.38939944445,118984.32550877296,110902.57543630392,169686.0296521891,377144.3200978973,63401.21993327278,94734.22067540437,127796.27262498083,194982.08152365818,143623.42306484128,133277.81078039124,169142.30591558135,133156.05225669142,126423.26159750813,115658.01738111192,115427.95468867835,119932.50892702708,172775.26812081417,129543.0048743909,128718.24990226052,200050.86517086727,136548.4562846828,46452.258358869505,110202.50933190418,117618.18615311533
13,1998-02-01,63570.02354077544,90783.1187059547,159654.7332967536,87818.4859839919,99539.73165672045,190318.25713359952,102430.92105315304,167437.9780702974,152095.9891858366,143494.9440585865,223797.25832465128,151781.4109574961,68374.55850179258,149796.3038275684,79288.49979536833,56953.56000273893,194260.55378346975,131882.2417182696,125503.21803914657,85195.8231865454,114235.32121970055,98816.28376710768,216977.3610698478,173806.1849047464,136648.26664057717,154011.74026605676,275728.066209699,119504.73811637468,111292.35205604402,170132.20430405252,374392.8738581891,63587.50316181051,95159.37904701536,128041.784548188,195577.28250415626,143689.28527868117,133798.5781341132,169915.61910000385,133380.43925886837,126829.16631625665,116053.96135041404,115628.0353348448,120300.84352269028,173631.39685206246,129939.25873924883,129300.66344519233,201393.6757334078,136911.07801627376,46817.09245433921,110451.57033818067,117453.22338713006
14,1998-03-01,63702.61835811978,90973.8034665009,160089.335728756,88265.15943586631,99818.35691625676,190570.32806539637,102872.73798454595,167706.99745374982,152548.28612590567,143839.4208596896,224500.06303764036,152001.53168032505,68465.10711038516,150203.08147029323,79350.91678652407,57127.97688810352,194663.49201479738,132259.7184732533,126084.61492737923,85426.14630852525,114242.12104377504,99103.31724664354,218414.00213115968,174421.19598061568,136869.39133048043,154398.95521716945,275884.9355867032,119974.78821356334,111644.40835774476,170535.20076380012,371907.69660942035,63755.7589811349,95543.39306008333,128263.5372530203,196114.8833897674,143748.7737298914,134268.94864715234,170614.09552464355,133583.1113898669,127195.78993319081,116411.58816139659,115808.75333783386,120633.53283490222,174404.6744157706,130297.16545589473,129826.71438719529,202606.53688667022,137238.60732222692,47146.620024440876,110676.52866643037,117304.22475978851
15,1998-04-01,63849.41976303673,91184.91873710565,160570.5027070444,88759.69075758442,100126.83488217193,190849.4065970286,103361.89244430242,168004.84034257213,153049.04345241067,144220.8058894823,225278.16825559258,152245.23676631422,68565.35735561266,150653.4424318814,79420.0213124465,57321.08129690002,195109.60219948154,132677.63916627096,126728.30433935106,85681.1469078601,114249.64942042895,99421.10431327253,220004.5690204692,175102.1011003281,137114.20795144473,154827.65748447276,276058.61239695776,120495.20082116507,112034.18497748487,170981.37541566353,369156.2503697121,63942.042209672625,95968.5514316943,128509.04917622748,196710.0843702655,143814.6359437313,134789.71600087426,171387.40870906605,133807.49839204387,127601.69465193932,116807.53213069872,116008.83398400032,121001.86743056541,175260.8031470189,130693.4193207527,130409.1279301271,203949.34744921076,137601.22905381786,47511.45411991058,110925.58967270683,117139.26199380324
16,1998-05-01,63991.48563876281,91389.22383769086,161036.14816990407,89238.2694560213,100425.36194596083,191119.48259538237,103835.2677279377,168293.07539627113,153533.64731677037,144589.88817637844,226031.17330522375,152481.0803979167,68662.37372196188,151089.27562051514,79486.89666011336,57507.95653121923,195541.32173304682,133082.07854661066,127351.22957674318,85927.92168140992,114256.93494622305,99728.64018420382,221543.8273004462,175761.04153875945,137351.12726205535,155242.5306463792,276226.6867294622,120998.82592529577,112411.38815787851,171413.15733682166,366493.56046031707,64122.316301805906,96379.99501712428,128746.64135997635,197286.0853191346,143878.37357002794,135293.68440770195,172135.7763068943,134024.64710382803,127994.50567008308,117190.7037138943,116202.4604157743,121358.32026507817,176089.31482242045,131076.89080287333,130972.75393941598,205248.84154199195,137952.15331019624,47864.519373590934,111166.61645297441,116979.62060736587
17,1998-06-01,64138.28704367975,91600.33910829558,161517.31514819246,89732.80077773942,100733.83991187601,191398.56112701463,104324.42218769413,168590.91828509344,154034.4046432754,144971.27320617117,226809.27852317595,152724.7854839059,68762.62396718937,151539.63658210333,79556.00118603578,57701.06094001573,195987.43191773098,133499.9992396283,127994.91898871501,86182.92228074475,114264.46332287695,100046.4272508328,223134.39418975572,176441.9466584719,137595.94388301967,155671.23291368253,276400.3635397168,121519.2385328975,112801.16477761861,171859.33198868504,363742.11422060884,64308.59953034363,96805.15338873526,128992.15328318354,197881.28629963272,143944.23578386786,135814.45176142387,172909.0894913168,134249.03410600498,128400.41038883159,117586.64768319641,116402.54106194078,121726.6548607414,176945.44355366874,131473.14466773125,131555.1674823478,206591.65210453246,138314.77504178722,48229.35346906063,111415.67745925087,116814.6578413806
18,1998-07-01,64110.612622999244,91804.64545486789,161982.9606110522,90513.8538453883,101028.89258229853,191668.6371180829,104618.88396731036,168906.12498980534,154296.01203240745,145349.67698968906,227622.46754284302,152960.63303096677,68859.64033353857,151975.46977073708,79565.02214896756,57838.72259843755,196419.1515766296,133944.36179418434,128617.85373461536,86330.52967394228,114271.74884672015,100353.96311534909,224674.26411436795,178216.75225936365,137832.86318671703,156266.02261630504,276568.4594689674,122022.86362780043,113018.28261656243,173214.93343531011,361079.4243112139,64272.964673389986,96872.54986219114,129229.7454669324,198610.91659724913,144525.65818591928,136336.10073100054,173688.8143415841,134466.1182938143,128795.61981908178,117969.8009012762,116596.1675131594,122083.10769762682,177773.95532478267,131893.1859784879,132292.04975485028,208273.18320933997,138712.96975369327,48582.41872594432,111658.27594600254,116652.27161208673
19,1998-08-01,64082.01572162938,92015.7620129926,162464.12758934055,91320.94201529217,101333.78034173514,191947.71564218675,104923.16113958045,169231.83858467432,154566.33966784395,145740.69423265752,228462.76286316564,153204.34216292968,68959.89057876608,152425.83073232527,79574.34381066372,57980.972978806756,196865.26189082486,134403.53643389224,129261.5529720457,86483.05731357973,114279.27722135812,100671.75017534927,226265.46303646723,180050.71804695186,138077.67980053765,156880.6386423483,276742.15859585966,122543.27622586681,113242.6377168044,174615.7215968227,358327.9780715056,64236.141987871226,96942.19288476223,129475.25739013957,199364.8679047861,145126.4613347058,136875.13799956307,174494.53002019363,134690.43862121724,129204.00289700695,118365.725893292,116796.24817941866,122451.4422957418,178630.08415493375,132327.22866626972,133053.49476976943,210010.76535097443,139124.43762266287,48947.25282472411,111908.96104897925,116484.47250848307
20,1998-09-01,64053.41882025953,92226.87857111731,162945.29456762894,92128.03018519601,101638.66810117174,192226.79416629064,105227.43831185055,169557.5521795433,154836.6673032804,146131.71147562598,229303.05818348826,153448.05129489262,69060.14082399358,152876.19169391348,79583.66547235988,58123.223359175965,197311.3722050201,134862.71107360013,129905.25220947604,86635.5849532172,114286.80559599608,100989.53723534945,227856.66195856652,181884.68383454005,138322.4964143583,157495.25466839157,276915.8577227519,123063.68882393317,113466.99281704635,176016.50975833528,355576.5318317974,64199.319302352465,97011.83590733333,129720.76931334675,200118.81921232308,145727.26448349227,137414.17526812563,175300.24569880316,134914.7589486202,129612.38597493214,118761.6508853078,116996.32884567791,122819.77689385676,179486.2129850848,132761.27135405157,133814.9397846886,211748.34749260882,139535.90549163247,49312.08692350393,112159.64615195597,116316.67340487942
21,1998-10-01,64025.74439957902,92431.18491768962,163410.94003048862,92909.08325284491,101933.72077159426,192496.87015735888,105521.90009146677,169872.75888425522,155098.27469241252,146510.1152591439,230116.24720315528,153683.8988419535,69157.15719034278,153312.0248825472,79592.68643529165,58260.885017597786,197743.09186391876,135307.07362815615,130528.18695537637,86783.19234641473,114294.09111983927,101297.07309986572,229396.53188317872,183659.48943543184,138559.41571805565,158090.04437101408,277083.9536520025,123567.31391883611,113684.11065599017,177372.11120496035,352913.84192240227,64163.68444539882,97079.23238078921,129958.36149709563,200848.4495099395,146308.68688554372,137935.8242377023,176079.97054907045,135131.8431364295,130007.5954051823,119144.80410338758,117189.95529689653,123176.22973074221,180314.72475619873,133181.3126648082,134551.82205719108,213429.8785974163,139934.10020353852,49665.1521803876,112402.24463870762,116154.28717558554
22,1998-11-01,63997.14749820916,92642.30147581433,163892.107008777,93716.17142274875,102238.60853103087,192775.94868146273,105826.17726373687,170198.47247912418,155368.602327849,146901.13250211236,230956.5425234779,153927.60797391643,69257.40743557029,153762.3858441354,79602.00809698782,58403.135397967,198189.20217811398,135766.24826786405,131171.8861928067,86935.71998605218,114301.61949447724,101614.8601598659,230987.730805278,185493.45522302002,138804.23233187626,158704.66039705736,277257.6527788948,124087.72651690249,113908.46575623212,178772.8993664729,350162.3956826941,64126.86175988006,97148.8754033603,130203.8734203028,201602.40081747647,146909.49003433023,138474.86150626486,176885.68622767998,135356.16346383246,130415.9784831075,119540.72909540337,117390.03596315578,123544.56432885719,181170.8535863498,133615.35535259006,135313.26707211023,215167.46073905076,140345.56807250812,50029.9862791674,112652.92974168433,115986.48807198189
23,1998-12-01,63969.47307752865,92846.60782238664,164357.75247163672,94497.22449039765,102533.66120145339,193046.024672531,106120.63904335309,170513.67918383612,155630.20971698104,147279.53628563022,231769.73154314497,154163.45552097732,69354.42380191949,154198.21903276915,79611.02905991957,58540.79705638882,198620.9218370126,136210.6108224201,131794.82093870707,87083.32737924972,114308.90501832044,101922.3960243822,232527.60072989023,187268.2608239118,139041.15163557365,159299.45009967987,277425.7487081454,124591.35161180544,114125.58359517595,180128.50081309798,347499.70577329904,64091.22690292641,97216.27187681619,130441.46560405169,202332.0311150929,147490.91243638168,138996.5104758415,177665.41107794724,135573.24765164175,130811.18791335767,119923.88231348316,117583.66241437443,123901.01716574264,181999.36535746374,134035.39666334668,136050.14934461267,216848.99184385824,140743.76278441417,50383.05153605108,112895.52822843599,115824.10184268803
24,1999-01-01,63940.87617615879,93057.72438051134,164838.9194499251,95304.31266030151,102838.54896089,193325.10319663485,106424.91621562319,170839.39277870508,155900.53735241754,147670.5535285987,232610.0268634676,154407.16465294026,69454.674047147,154648.57996060644,79620.35072161574,58683.04743675803,199067.03215120785,136669.785462128,132438.5201761374,87235.85501888719,114316.43339295841,102240.18308438237,234118.7996519895,189102.2266115,139285.96824939427,159914.06612572313,277599.44783503766,125111.76420987179,114349.9386954179,181529.28897461056,344748.2595335908,64054.40421740765,97285.91489938728,130686.97753068958,203085.98242262987,148091.71558516816,139535.54774440406,178471.12675655677,135797.56797904472,131219.57099128285,120319.80730549895,117783.74308063366,124269.35176385762,182855.49418761482,134469.43935112853,136811.59435953188,218586.57398549267,141155.23065338377,50747.88563483089,113146.2133314127,115656.30273908436
25,1999-02-01,63912.27927478893,93268.84093863606,165320.0864282135,96111.40083020537,103143.4367203266,193604.1817207387,106729.19338789329,171165.10637357406,156170.864987854,148061.57077156717,233450.32218379018,154650.87378490315,69554.9242923745,155098.94088844376,79629.6723833119,58825.29781712725,199513.14246540313,137128.9601018359,133082.21941356774,87388.38265852466,114323.96176759637,102557.97014438253,235709.9985740888,190936.1923990882,139530.78486321488,160528.6821517664,277773.14696193,125632.17680793819,114574.29379565986,182930.07713612315,341996.8132938826,64017.581531888885,97355.55792195836,130932.48945732747,203839.93373016687,148692.51873395467,140074.58501296662,179276.8424351663,136021.88830644765,131627.95406920803,120715.73229751473,117983.82374689291,124637.68636197258,183711.62301776587,134903.48203891036,137573.03937445104,220324.1561271271,141566.69852235337,51112.71973361069,113396.89843438941,115488.5036354807
26,1999-03-01,63886.43508614001,93605.03550389482,165754.6888602159,96840.38434639701,103418.8192324194,193852.72971076882,107004.02438041572,171849.1947198143,156415.03188016007,149081.66517641238,235945.68427584277,155029.88470333765,69645.4729009671,155505.71850068393,79638.09195966972,58953.782030118724,199975.2973748172,137544.2103025988,134117.00748650276,87526.14955872069,114549.66096312941,102845.00361859001,237790.53437736336,192592.67762457003,139751.90928547105,161543.68874273007,277998.98786859424,126160.88151441721,114778.88970104145,184195.31112531514,339511.63604511385,63984.32233580515,97419.00534823972,131154.24216525845,205194.02876920608,149326.50837554238,140725.53820844216,180112.0636219933,136224.50014017144,131996.81652192122,121073.341968385,118164.54176736718,125272.6060003556,184484.90068046103,135696.64461537066,138285.1120952109,222460.38959868136,142054.97834328355,51442.24730888768,113689.83728839281,115336.94317943031
27,1999-04-01,63857.8218772787,93977.2509154313,166235.85583850427,97647.47323932349,103723.707013665,194127.90784258785,107308.30155070842,172606.57824600884,156685.3595109275,150211.05541034814,238708.40659204384,155449.50393446154,69745.72314619459,155956.07942852125,79647.41363349445,59096.03240878787,200486.96888166852,138003.95159630058,135262.66571010937,87678.67719822346,114799.54221532674,103162.79067931969,240093.98473098874,194426.6434099249,139996.72561011184,162667.44603986837,278249.02601525834,126746.23315373326,115005.40659628535,185596.10589906346,336760.1898054057,63947.49965442672,97489.25071305122,131399.75409189635,206693.20541957094,150028.42547872875,141446.23638914726,181036.77279312315,136448.82038465136,132405.1999517108,121469.26696113423,118364.62243289227,125975.55274285111,185341.02952130206,136574.7888964517,139073.47832176648,224825.50522790218,142595.5738593134,51807.0814100872,114014.1624481823,115169.14410308881
28,1999-05-01,63830.13167515486,94337.45937820856,166701.50130136395,98428.5270066717,104018.759705193,194394.20926047722,107602.76332841105,173339.53004555198,156946.96689554112,151304.01370125375,241382.00883352873,155855.58706135565,69842.73951254379,156391.91258449282,79656.43460816354,59233.69406556447,200982.13485604076,138448.8625256894,136371.36721682546,87826.28459129065,115041.3627819693,103470.326544542,242323.1302344972,196201.44900865544,140233.64463395774,163754.95310161516,278490.99841525586,127312.70248210365,115224.61649490846,186951.71374462635,334097.4998960106,63911.86480147986,97557.2300983527,131637.34627896527,208144.02153282726,150707.70009471558,142143.68624144248,181931.65263615205,136665.90449221258,132800.40972247493,121852.4201799238,118558.2488834004,126655.8237839758,186169.54130276112,137424.60594265917,139836.41337972347,227114.32680456748,143118.73081031005,52160.14666931254,114328.0255060431,115006.75790017766
29,1999-06-01,63801.51846629355,94709.67478974504,167182.66827965234,99235.61589959818,104323.64748643861,194669.38739229625,107907.04049870373,174096.91357174655,157217.29452630854,152433.4039351895,244144.7311497298,156275.2062924795,69942.9897577713,156842.27351233014,79665.75628198826,59375.94444423362,201493.80636289206,138908.60381939117,137517.02544043207,87978.81223079341,115291.24403416661,103788.11360527169,244626.58058812257,198035.41479401034,140478.46095859847,164878.71039875346,278741.0365619199,127898.05412141971,115451.13339015238,188352.50851837464,331346.0536563024,63875.04212010144,97627.47546316421,131882.85820560314,209643.19818319211,151409.61719790197,142864.3844221476,182856.3618072819,136890.2247366925,133208.79315226452,122248.34517267303,118758.32954892548,127358.77052647129,187025.67014360215,138302.7502237402,140624.77960627904,229479.44243378827,143659.32632633988,52524.98077051206,114652.35066583256,114838.95882383618
30,1999-07-01,63773.82826416971,95069.88325252228,167648.31374251205,100016.66966694637,104618.7001779666,194935.68881018565,108201.50227640635,174829.86537128966,157478.9019109222,153526.36222609508,246818.33339121472,156681.2894193736,70040.0061241205,157278.10666830174,79674.77725665735,59513.60610101021,201988.9723372643,139353.51474878,138625.72694714816,88126.4196238606,115533.06460080917,104095.64947049397,246855.72609163105,199810.22039274088,140715.37998244437,165966.21746050028,278983.00896191737,128464.5234497901,115670.3432887755,189708.11636393753,328683.36374690733,63839.40726715457,97695.45484846567,132120.45039267206,211094.0142964484,152088.89181388877,143561.83427444284,183751.2416503108,137107.3088442537,133604.00292302866,122631.4983914626,118951.95599943362,128039.041567596,187854.18192506122,139152.56726994767,141387.71466423603,231768.2640104536,144182.48327733652,52878.046029737416,114966.21372369336,114676.57262092504
31,1999-08-01,63745.2150553084,95442.09866405878,168129.48072080043,100823.75855987286,104923.58795921221,195210.86694200465,108505.77944669906,175587.24889748424,157749.22954168962,154655.75246003084,249581.05570741577,157100.9086504975,70140.25636934802,157728.4675961391,79684.09893048207,59655.85647967936,202500.64384411564,139813.25604248178,139771.38517075477,88278.94726336337,115782.9458530065,104413.43653122366,249159.17644525645,201644.18617809576,140960.19630708513,167089.97475763859,279233.04710858146,129049.87508910615,115896.8601840194,191108.91113768585,325931.9175071991,63802.584585776145,97765.70021327717,132365.96231930997,212593.19094681327,152790.80891707513,144282.53245514794,184675.95082144067,137331.6290887336,134012.38635281826,123027.42338421184,119152.03666495871,128741.98831009149,188710.31076590225,140030.7115510287,142176.08089079158,234133.37963967441,144723.07879336638,53242.88013093694,115290.53888348285,114508.77354458353
32,1999-09-01,63716.60184644709,95814.31407559526,168610.6476990888,101630.84745279932,105228.47574045781,195486.04507382368,108810.05661699174,176344.6324236788,158019.55717245702,155785.1426939666,252343.77802361682,157520.52788162138,70240.50661457551,158178.82850574816,79693.4206043068,59798.1068583485,203012.31535096694,140272.99733618356,140917.04339436142,88431.47490286613,116032.82710520379,104731.22359195337,251462.62679888186,203478.15196345063,141205.0126317259,168213.73205477692,279483.0852552455,129635.22672842223,116123.37707926331,192509.7059114341,323180.4712674909,63765.761904397725,97835.9455780887,132900.8887402322,214092.36759717812,153492.72602026156,145003.230635853,185600.65999257052,137555.94933321356,134420.76978260785,123423.34837696106,119352.1173304838,129444.935052587,189566.43960674328,140908.85583210978,142964.44711734715,236498.4952688952,145263.67430939624,53607.71423213646,115614.86404327235,114340.97446824203
33,1999-10-01,63688.91164432325,96174.52253837252,169076.2931619485,102411.90122014754,105523.52843198582,195752.34649171308,109104.51839469437,177077.58422322193,158281.16455707068,156878.10098487217,255017.38026510173,157926.61100851547,70337.52298092471,158614.66164407955,79702.4415789759,59935.76851512509,203507.48132533918,140717.9082655724,142025.74490107747,88579.08229593332,116274.64767184637,105038.75945717565,253691.77230239028,205252.95756218117,141441.9316555718,169301.23911652368,279725.05765524297,130201.69605679261,116342.58697788643,193865.313756997,320517.7813580958,63730.12705145086,97903.92496339015,133418.559470157,215543.18371043444,154172.00063624835,145700.68048814824,186495.53983559945,137773.03344077474,134815.97955337196,123806.50159575064,119545.74378099194,130125.20609371169,190394.95138820235,141758.67287831721,143727.38217530414,238787.3168455605,145786.83126039288,53960.779491361805,115928.72710113313,114178.5882653309
34,1999-11-01,63660.29843546194,96546.737949909,169557.4601402369,103218.99011307402,105828.41621323141,196027.52462353208,109408.79556498707,177834.96774941648,158551.4921878381,158007.49121880796,257780.10258130284,158346.23023963935,70437.77322615222,159065.02255368864,79711.76325280062,60078.01889379424,204019.1528321905,141177.64955927417,143171.4031246841,88731.60993543609,116524.52892404368,105356.54651790534,255995.2226560157,207086.9233475361,141686.74798021256,170424.996413662,279975.09580190707,130787.04769610867,116569.10387313034,195266.10853074535,317766.3351183876,63693.30437007242,97974.17032820165,133953.48589107924,217042.3603607993,154873.91773943475,146421.37866885334,187420.24900672928,137997.35368525467,135224.36298316158,124202.42658849985,119745.82444651701,130828.1528362072,191251.0802290434,142636.81715939828,144515.74840185972,241152.43247478135,146327.42677642274,54325.613592561334,116253.05226092263,114010.78918898938
35,1999-12-01,63632.608402159545,96922.48444949987,170023.1056030966,103805.70655454372,106362.08302184701,196290.93281968439,109703.2778533153,178700.30170530523,159114.488080807,159474.47811722016,260453.7048581747,159297.96025811162,70534.78959250142,159500.85569202004,79947.8976815587,60307.295357114475,204846.58158146488,141612.95748499304,144610.81585796786,88946.21897285903,116967.56077315124,105742.55976717739,258510.65332364835,208861.72892521744,141805.43096304534,171512.50361126888,281472.2253199426,131414.08084056145,117389.61375018422,196696.20872045172,315103.64520899253,63855.722883409144,98179.16187670731,134471.15662100402,218975.64680956278,155553.1924343493,147118.83748242384,188315.12896314875,138214.08670345493,135619.5726593952,124561.32130429067,119939.4508843259,131778.26211056704,190951.1064609839,144034.20143185504,145278.6766497758,243883.8516775547,146850.58372948307,54678.67889304874,116712.42542615451,114130.00315380492
36,2000-01-01,63603.99536774706,97310.75583241043,170504.27258138498,104411.98021072907,106913.5387240831,196563.1212890418,110007.57621792113,179594.48012639026,159696.25050354158,160990.3645789128,263216.42721094226,160281.41461053296,70635.03983929628,159951.21660162913,80191.90325794205,60544.21436921205,205701.5912890484,142062.7756749025,146098.20901569436,89167.98164486272,117425.36035056239,106141.44012475848,261109.9316802021,210695.6946888215,141928.07004530588,172636.26104879598,283019.25915524596,132062.0150898293,118237.47395647323,198173.97891648166,312352.19896928436,64023.55534719041,98390.98647682981,135006.08304192626,220973.37613995175,156255.10961909438,147839.5449231133,189239.83825144885,138438.04415559518,136027.95599150332,124932.17917727449,120139.53153672842,132760.04169407225,190641.13356732237,145478.16518006034,146067.0358392891,246706.31818708713,147391.17924764546,55043.513036885735,117187.11103022748,114253.19091744765
37,2000-02-01,63575.38233333459,97699.02721532098,170985.43955967334,105018.25386691446,107464.9944263192,196835.30975839918,110311.87458252697,180488.65854747532,160278.0129262761,162506.25104060542,265979.14956370986,161264.86896295424,70735.29008609113,160401.57751123823,80435.90883432538,60781.13338130963,206556.6009966319,142512.593864812,147585.6021734209,89389.74431686643,117883.15992797351,106540.32048233958,263709.21003675583,212529.6604524256,142050.70912756643,173760.01848632307,284566.29299054935,132709.9493390972,119085.33416276223,199651.74911251158,309600.75272957614,64191.38781097168,98602.81107695233,135541.00946284854,222971.10547034067,156957.02680383943,148560.25236380284,190164.5475397489,138662.00160773547,136436.3393236114,125303.03705025832,120339.61218913096,133741.82127757743,190331.16067366087,146922.12892826568,146855.39502880236,249528.78469661952,147931.77476580782,55408.347180722725,117661.79663430042,114376.37868109035
38,2000-03-01,63548.61530114228,98062.24883159215,171435.5635071044,105585.4130936685,107980.87234131427,197089.93768134643,110596.5407945776,181325.14803816777,160822.24228947939,163924.33837573722,268563.631764686,162184.8746474774,70829.07257502824,160822.8828782919,80664.1721154582,61002.767295852515,207356.44878759712,142933.39152634022,148977.03448226184,89597.1997197086,118311.42404877751,106913.46662330255,266140.7930154674,214245.30584418424,142165.43601097146,174811.27544400972,286013.51819131704,133316.08137873487,119878.49371058098,201034.17929589446,307026.81915049424,64348.39237386385,98800.96957384112,136041.4245017758,224839.9490374787,157613.6590089235,149234.4625502543,191029.59816428772,138871.5101919957,136818.37534397058,125649.96860885613,120526.7844123462,134660.26024279196,190041.18603120334,148272.93372497387,147592.89233512126,252169.15659263375,148437.49315376615,55749.643637860565,118105.85736069127,114491.6188470787
39,2000-04-01,63520.002266729796,98450.5202145027,171916.73048539276,106191.68674985386,108532.32804355038,197362.1261507038,110900.83915918344,182219.32645925283,161404.00471221397,165440.22483742985,271326.3541174536,163168.32899989875,70929.3228218231,161273.24378790098,80908.17769184154,61239.68630795009,208211.45849518068,143383.2097162497,150464.42763998837,89818.9623917123,118769.22362618866,107312.34698088364,268740.07137202116,216079.2716077883,142288.075093232,175935.0328815368,287560.55202662037,133964.01562800276,120726.35391686998,202511.94949192437,304275.372910786,64516.224837645124,99012.79417396363,136576.35092269807,226837.67836786766,158315.57619366856,149955.1699909438,191954.30745258782,139095.46764413596,137226.75867607867,126020.82648183996,120726.86506474872,135642.03982629717,189731.21313754184,149716.89747317918,148381.25152463454,254991.6231021662,148978.08867192853,56114.477781697555,118580.54296476422,114614.80661072144
40,2000-05-01,63492.312233427394,98826.26671409357,172382.3759482525,106778.40319132358,109065.99485216595,197625.53434685615,111195.32144751167,183084.66041514158,161967.00060518287,166907.21173584205,273999.95639432553,164120.05901837096,71026.33918968908,161709.07692019135,81144.31212059963,61468.96277127032,209038.88724445502,143818.51764196856,151903.8403732721,90033.57142913523,119212.25547529622,107698.36023015568,271255.5020396538,217854.0771854697,142406.75807606475,177022.54007914368,289057.68154465593,134591.04877245554,121546.86379392387,203942.04968163077,301612.683001391,64678.64335098184,99217.78572246929,137102.77490511574,228770.96481663114,158994.8508885831,150652.62880451427,192849.18740900722,139312.20066233622,137621.9683523123,126379.72119763077,120920.49150255762,136592.14910065703,189431.23936948233,151114.28174563596,149144.17977255065,257723.04230493956,149501.2456249889,56467.54308218497,119039.91612999611,114734.02057553697
41,2000-06-01,63463.699199014925,99214.53809700412,172863.54292654086,107384.67684750893,109617.45055440206,197897.72281621356,111499.6198121175,183978.8388362266,162548.7630279174,168423.09819753468,276762.67874709313,165103.5133707923,71126.58943648393,162159.43782355808,81388.31769698298,61705.8817833679,209893.89695203854,144268.335831878,153391.2335309986,90255.33410113894,119670.05505270736,108097.24058773677,273854.78039620747,219688.04294907377,142529.39715832533,178146.29751667078,290604.71537995926,135238.9830217234,122394.72400021287,205419.81987766072,298861.2367616827,64846.47581476311,99429.6103225918,137646.74635361403,230768.69414702008,159696.76807332816,151373.3362452038,193773.89669730733,139536.15811447648,138030.3516844204,126750.5790706146,121120.57215496014,137573.9286841622,189121.26647582083,152558.24549384124,149932.5389620639,260545.50881447195,150041.84114315125,56832.37722602196,119514.60173406906,114857.20833917969
42,2000-07-01,63436.00916571253,99590.28459659498,173329.18838940057,107971.39328897865,110151.11736301763,198161.1310123659,111794.10210044574,184844.17279211537,163111.75892088635,169890.0850959469,279436.281023965,166055.24338926453,71223.60580434994,162595.27095584848,81624.45212574105,61935.158246688145,210721.32570131292,144703.64375759687,154830.64626428235,90469.94313856185,120113.08690181492,108483.2538370088,276370.2110638402,221462.84852675512,142648.08014115813,179233.80471427765,292101.8448979949,135866.0161661762,123215.23387726673,206849.92006736711,296198.54685228766,65008.89432809983,99634.60187109747,138173.1703360317,232701.98059578356,160376.04276824274,152070.7950587743,194668.77665372676,139752.89113267674,138425.56136065404,127109.47378640542,121314.19859276903,138524.03795852204,188821.2927077613,153955.62976629802,150695.46720997998,263276.92801724526,150564.99809621164,57185.44252650938,119973.97489930097,114976.42230399522
